name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas macleodii	28108	S	726247	237873	964120	0.54701
Alteromonas mediterranea	314275	S	70661	23617	94278	0.05349
Alteromonas sp. RW2A1	1917158	S	1228	7214	8442	0.00479
Alteromonas sp. MB-3u-76	2058133	S	1146	5303	6449	0.00366
Alteromonas sp. RKMC-009	2267264	S	488	23	511	0.00029
Alteromonas sp. B31-7	2785913	S	458	5269	5727	0.00325
Alteromonas sp. 009811495	3002962	S	80	110	190	0.00011
Alteromonas sp. 76-1	2358187	S	71	51	122	0.00007
Alteromonas sp. BL110	1714845	S	62	12	74	0.00004
Alteromonas sp. LMIT006	2961948	S	12	0	12	0.00001
Alteromonas australica	589873	S	3316	16121	19437	0.01103
Alteromonas naphthalenivorans	715451	S	402	386	788	0.00045
Alteromonas pelagimontana	1858656	S	58	2	60	0.00003
Alteromonas stellipolaris	233316	S	12	106	118	0.00007
Salinimonas sediminis	2303538	S	201	22	223	0.00013
Salinimonas iocasae	2572577	S	24	3	27	0.00002
Pseudoalteromonas sp. DL-6	1390185	S	1612	6536	8148	0.00462
Pseudoalteromonas sp. Xi13	2490635	S	1332	23107	24439	0.01387
Pseudoalteromonas sp. SCSIO 43101	2822847	S	1216	1847	3063	0.00174
Pseudoalteromonas sp. SCSIO 43095	2894202	S	1209	11406	12615	0.00716
Pseudoalteromonas sp. CF6-2	562716	S	814	14693	15507	0.00880
Pseudoalteromonas sp. PS1M3	87791	S	769	17721	18490	0.01049
Pseudoalteromonas sp. SM9913	234831	S	697	53211	53908	0.03059
Pseudoalteromonas sp. SCSIO 43088	2822846	S	494	1543	2037	0.00116
Pseudoalteromonas sp. APM04	2699396	S	439	11502	11941	0.00677
Pseudoalteromonas sp. SiA1	2839744	S	168	9154	9322	0.00529
Pseudoalteromonas sp. 3J6	649161	S	127	1643	1770	0.00100
Pseudoalteromonas sp. A41-2	2785910	S	51	6578	6629	0.00376
Pseudoalteromonas sp. LC2018020214	2799564	S	44	1287	1331	0.00076
Pseudoalteromonas sp. KAN5	2916633	S	31	1136	1167	0.00066
Pseudoalteromonas sp. 1_2015MBL_MicDiv	1720343	S	22	137	159	0.00009
Pseudoalteromonas sp. Bsw20308	283699	S	19	120	139	0.00008
Pseudoalteromonas sp. 13-15	1761891	S	15	384	399	0.00023
Pseudoalteromonas sp. JSTW	2752475	S	12	947	959	0.00054
Pseudoalteromonas sp. M8	2692624	S	12	727	739	0.00042
Pseudoalteromonas agarivorans	176102	S	3498	56473	59971	0.03403
Pseudoalteromonas prydzensis	182141	S	783	462	1245	0.00071
Pseudoalteromonas undina	43660	S	582	7934	8516	0.00483
Pseudoalteromonas rhizosphaerae	2518973	S	462	419	881	0.00050
Pseudoalteromonas atlantica	288	S	353	10103	10456	0.00593
Pseudoalteromonas piratica	1348114	S	263	133	396	0.00022
Pseudoalteromonas nigrifaciens	28109	S	232	6756	6988	0.00396
