100.00	4375050	0	R	1	root
100.00	4375050	0	R1	131567	  cellular organisms
85.76	3751976	0	D	2	    Bacteria
48.54	2123447	0	P	1224	      Pseudomonadota
29.07	1271961	0	C	1236	        Gammaproteobacteria
12.92	565212	0	O	135622	          Alteromonadales
8.12	355321	0	F	72275	            Alteromonadaceae
8.04	351751	0	F1	2903219	              Alteromonas/Salinimonas group
8.04	351573	0	G	226	                Alteromonas
2.50	109226	109226	S	314275	                  Alteromonas mediterranea
3.37	147586	147586	S	28108	                  Alteromonas macleodii
1.46	63931	63931	S	589873	                  Alteromonas australica
0.09	4055	0	G1	2614992	                  unclassified Alteromonas
0.07	3020	3020	S	2779369	                    Alteromonas sp. IB21
0.01	381	381	S	2267264	                    Alteromonas sp. RKMC-009
0.00	141	141	S	2480797	                    Alteromonas sp. KUL42
0.00	91	91	S	2480799	                    Alteromonas sp. KUL106
0.00	79	79	S	1912139	                    Alteromonas sp. V450
0.00	100	100	S	1298865	                    Alteromonas sp. ALT199
0.00	95	95	S	1714845	                    Alteromonas sp. BL110
0.00	44	44	S	2795688	                    Alteromonas sp. KC3
0.00	56	56	S	2822692	                    Alteromonas sp. MMG017
0.00	43	43	S	2653129	                    Alteromonas sp. 38
0.09	3955	3955	S	1656094	                  Alteromonas confluentis
0.19	8258	8258	S	1892904	                  Alteromonas abrolhosensis
0.14	5943	5943	S	203795	                  Alteromonas marina
0.03	1445	1445	S	2696062	                  Alteromonas profundi
0.03	1231	1231	S	2803813	                  Alteromonas antoniana
0.02	829	829	S	2565549	                  Alteromonas portus
0.01	449	449	S	2836180	                  Alteromonas oceanisediminis
0.03	1420	1420	S	2071609	                  Alteromonas oceani
0.05	2311	2311	S	2079529	                  Alteromonas alba
0.01	577	577	S	715451	                  Alteromonas naphthalenivorans
0.00	204	204	S	1479524	                  Alteromonas gracilis
0.00	65	65	S	1858656	                  Alteromonas pelagimontana
0.00	38	38	S	315421	                  Alteromonas hispanica
0.00	42	42	S	471225	                  Alteromonas genovensis
0.00	177	0	G	288793	                Salinimonas
0.00	99	99	S	2303538	                  Salinimonas sediminis
0.00	40	40	S	2572577	                  Salinimonas iocasae
0.00	37	37	S	914153	                  Salinimonas lutimaris
0.04	1770	0	G	2662254	              Marisediminitalea
0.04	1770	1770	S	634436	                Marisediminitalea aggregata
0.04	1572	0	F1	96574	              unclassified Alteromonadaceae
0.02	780	780	S	1916082	                Alteromonadaceae bacterium
0.02	792	792	S	1951386	                Alteromonadaceae bacterium UBA2620
0.00	62	0	G	2125985	              Neptunicella
0.00	62	62	S	2125989	                Neptunicella marina
0.00	62	0	G	1406885	              Aliiglaciecola
0.00	62	62	S	477689	                Aliiglaciecola lipolytica
0.00	50	0	G	89404	              Glaciecola
0.00	50	0	G1	2618684	                unclassified Glaciecola
0.00	37	37	S	1946570	                  Glaciecola sp. UBA1851
0.00	12	12	S	1914931	                  Glaciecola sp. XM2
0.00	27	0	G	249523	              Aestuariibacter
0.00	27	0	G1	2643480	                unclassified Aestuariibacter
0.00	27	27	S	1872400	                  Aestuariibacter sp.
0.00	23	0	G	2751156	              Ningiella
0.00	23	23	S	2364274	                Ningiella ruwaisensis
4.70	205695	0	F	267888	            Pseudoalteromonadaceae
4.69	205405	0	G	53246	              Pseudoalteromonas
1.08	47437	0	G1	194690	                unclassified Pseudoalteromonas
0.63	27741	27741	S	2743618	                  Pseudoalteromonas sp. 0303
0.13	5803	5803	S	2563601	                  Pseudoalteromonas sp. MEBiC 03607
0.10	4437	4437	S	53249	                  Pseudoalteromonas sp.
0.19	8237	8237	S	1766621	                  Pseudoalteromonas sp. XI10
0.02	1030	1030	S	1723758	                  Pseudoalteromonas sp. P1-25
0.00	94	94	S	2077097	                  Pseudoalteromonas sp. T1lg23B
0.00	93	93	S	2077102	                  Pseudoalteromonas sp. T1lg75
2.71	118400	118400	S	1703256	                Pseudoalteromonas gelatinilytica
0.30	12925	12925	S	570156	                Pseudoalteromonas lipolytica
0.45	19894	19894	S	1190813	                Pseudoalteromonas shioyasakiensis
0.10	4437	4437	S	288	                Pseudoalteromonas atlantica
0.01	394	394	S	874454	                Pseudoalteromonas arabiensis
0.02	909	909	S	43659	                Pseudoalteromonas tetraodonis
0.01	374	374	S	28109	                Pseudoalteromonas nigrifaciens
0.00	128	128	S	267375	                Pseudoalteromonas marina
0.00	77	77	S	182141	                Pseudoalteromonas prydzensis
0.00	135	135	S	43662	                Pseudoalteromonas piscicida
0.00	110	110	S	2518973	                Pseudoalteromonas rhizosphaerae
0.00	140	140	S	77608	                Pseudoalteromonas distincta
0.00	17	17	S	151081	                Pseudoalteromonas ruthenica
0.00	23	23	S	1348114	                Pseudoalteromonas piratica
0.01	290	0	G	907197	              Psychrosphaera
0.01	290	290	S	2820710	                Psychrosphaera ytuae
0.09	3993	0	F	267893	            Idiomarinaceae
0.09	3743	0	G	135575	              Idiomarina
0.04	1663	1663	S	190892	                Idiomarina baltica
0.04	1588	1588	S	86103	                Idiomarina zobellii
0.00	170	170	S	1327752	                Idiomarina aquatica
0.01	226	226	S	1096243	                Idiomarina piscisalsi
0.00	95	95	S	135577	                Idiomarina loihiensis
0.01	249	0	F1	946227	              unclassified Idiomarinaceae
0.01	249	249	S	1898113	                Idiomarinaceae bacterium
0.00	110	0	F	267890	            Shewanellaceae
0.00	110	0	G	22	              Shewanella
0.00	87	87	S	1738770	                Shewanella inventionis
0.00	23	23	S	2681496	                Shewanella insulae
0.00	90	0	F	267889	            Colwelliaceae
0.00	56	0	G	1518149	              Thalassotalea
0.00	36	36	S	2036687	                Thalassotalea profundi
0.00	19	19	S	1673741	                Thalassotalea marina
0.00	34	0	G	1407056	              Litorilituus
0.00	34	34	S	718192	                Litorilituus sediminis
6.06	264949	0	O	135619	          Oceanospirillales
4.36	190828	0	F	224372	            Alcanivoracaceae
3.59	157218	0	G	59753	              Alcanivorax
1.04	45589	0	G1	2638842	                unclassified Alcanivorax
0.67	29186	29186	S	1798238	                  Alcanivorax sp. DSM 26293
0.20	8848	8848	S	1872427	                  Alcanivorax sp.
0.15	6686	6686	S	236097	                  Alcanivorax sp. DG881
0.02	669	669	S	2606217	                  Alcanivorax sp. DP30
0.00	111	111	S	1945988	                  Alcanivorax sp. UBA4485
0.00	87	87	S	2545266	                  Alcanivorax sp. 24
2.47	108012	108012	S	2338368	                Alcanivorax profundi
0.06	2754	2754	S	64988	                Alcanivorax jadensis
0.02	736	736	S	1177154	                Alcanivorax nanhaiticus
0.00	108	108	S	519051	                Alcanivorax hongdengensis
0.00	17	17	S	59754	                Alcanivorax borkumensis
0.62	26954	0	F1	300692	              unclassified Alcanivoraceae
0.62	26954	26954	S	2024895	                Alcanivoracaceae bacterium
0.10	4235	0	G	2025617	              Ketobacter
0.10	4235	0	G1	2639109	                unclassified Ketobacter
0.10	4235	4235	S	2602738	                  Ketobacter sp. MCCC 1A13808
0.06	2420	0	G	3020832	              Alloalcanivorax
0.05	2205	2205	S	172371	                Alloalcanivorax venustensis
0.00	137	137	S	1177169	                Alloalcanivorax marinus
0.00	77	77	S	2735259	                Alloalcanivorax profundimaris
1.08	47310	0	F	135620	            Oceanospirillaceae
0.75	32911	0	F1	221817	              unclassified Oceanospirillaceae
0.75	32911	32911	S	1899355	                Oceanospirillaceae bacterium
0.20	8589	0	G	187492	              Thalassolituus
0.19	8291	0	G1	2624967	                unclassified Thalassolituus
0.19	8115	8115	S	1947659	                  Thalassolituus sp. UBA2107
0.00	118	118	S	2597518	                  Thalassolituus sp. C2-1
0.00	57	57	S	1947666	                  Thalassolituus sp. UBA674
0.01	297	297	S	187493	                Thalassolituus oleivorans
0.12	5144	0	G	759360	              Oleibacter
0.08	3523	0	G1	2644231	                unclassified Oleibacter
0.08	3523	3523	S	2024845	                  Oleibacter sp.
0.04	1621	1621	S	484498	                Oleibacter marinus
0.01	547	0	G	459520	              Neptuniibacter
0.01	547	0	G1	2630693	                unclassified Neptuniibacter
0.01	547	547	S	1946976	                  Neptuniibacter sp. UBA6509
0.00	52	0	G	188907	              Oleispira
0.00	52	0	G1	2636776	                unclassified Oleispira
0.00	52	52	S	2024846	                  Oleispira sp.
0.00	38	0	G	196079	              Oceanobacter
0.00	38	0	G1	2620260	                unclassified Oceanobacter
0.00	38	38	S	2030817	                  Oceanobacter sp.
0.00	28	0	G	48075	              Marinobacterium
0.00	28	28	S	48076	                Marinobacterium iners
0.60	26169	0	F	28256	            Halomonadaceae
0.59	25827	0	G	2745	              Halomonas
0.48	20933	20933	S	77097	                Halomonas aquamarina
0.02	827	0	G1	2609666	                unclassified Halomonas
0.02	713	713	S	1946584	                  Halomonas sp. UBA3074
0.00	81	81	S	1486246	                  Halomonas sp.
0.00	31	31	S	1471202	                  Halomonas sp. PR-M31
0.03	1432	1432	S	2609667	                Halomonas piezotolerans
0.04	1711	1711	S	1144478	                Halomonas lionensis
0.00	141	141	S	1178777	                Halomonas zincidurans
0.01	230	230	S	2729618	                Halomonas sedimenti
0.00	121	121	S	29570	                Halomonas meridiana
0.00	147	147	S	502821	                Halomonas stevensii
0.00	122	122	S	502829	                Halomonas hamiltonii
0.00	34	34	S	2109328	                Halomonas litopenaei
0.00	62	62	S	2729617	                Halomonas maris
0.00	60	60	S	186761	                Halomonas glaciei
0.01	288	0	G	404432	              Salinicola
0.00	176	176	S	430457	                Salinicola salarius
0.00	111	0	G1	2634022	                unclassified Salinicola
0.00	111	111	S	1978524	                  Salinicola sp.
0.00	53	0	G	42054	              Chromohalobacter
0.00	53	53	S	141390	                Chromohalobacter israelensis
0.01	320	0	F	191033	            Oleiphilaceae
0.01	320	0	G	141450	              Oleiphilus
0.01	320	0	G1	2631174	                unclassified Oleiphilus
0.01	320	320	S	2025907	                  Oleiphilus sp.
0.01	283	0	F	2066474	            Endozoicomonadaceae
0.01	283	0	G	305899	              Endozoicomonas
0.01	283	0	G1	2644528	                unclassified Endozoicomonas
0.01	283	283	S	2821092	                  Endozoicomonas sp. G2_2
0.00	36	0	F	2823145	            Pleioneaceae
0.00	36	0	G	1502941	              Pleionea
0.00	36	36	S	523701	                Pleionea mediterranea
4.69	204978	0	C1	33811	          unclassified Gammaproteobacteria
4.62	202122	202122	S	1913989	            Gammaproteobacteria bacterium
0.04	1547	1547	S	1948647	            Gammaproteobacteria bacterium UBA7310
0.01	435	435	S	1948588	            Gammaproteobacteria bacterium UBA1961
0.01	382	382	S	1948611	            Gammaproteobacteria bacterium UBA3532
0.00	151	151	S	913327	            gamma proteobacterium SCGC AAA007-O20
0.00	117	117	S	1986748	            Gammaproteobacteria bacterium TMED225
0.00	78	78	S	1948582	            Gammaproteobacteria bacterium UBA1119
0.00	63	63	S	1131274	            gamma proteobacterium SCGC AB-629-P17
0.00	47	47	S	1811666	            Gammaproteobacteria bacterium REDSEA-S15_B12
0.00	29	29	S	1948629	            Gammaproteobacteria bacterium UBA5338
3.45	150794	0	O	1706369	          Cellvibrionales
3.43	150251	0	F	1706375	            Spongiibacteraceae
3.43	149956	0	G	630749	              Spongiibacter
2.91	127444	127444	S	454602	                Spongiibacter tropicus
0.48	21144	21144	S	354246	                Spongiibacter marinus
0.02	915	915	S	2760804	                Spongiibacter pelagi
0.01	281	0	G1	2631504	                unclassified Spongiibacter
0.01	281	281	S	1620392	                  Spongiibacter sp. IMCC21906
0.00	170	170	S	2794344	                Spongiibacter nanhainus
0.00	163	0	G	2689588	              Marortus
0.00	163	163	S	2067667	                Marortus luteolus
0.00	108	0	F1	1706431	              unclassified Spongiibacteraceae
0.00	79	79	S	2026793	                Spongiibacteraceae bacterium
0.00	28	28	S	1953081	                Spongiibacteraceae bacterium UBA5047
0.00	24	0	G	1434050	              Zhongshania
0.00	24	24	S	1470434	                Zhongshania aliphaticivorans
0.01	370	0	F	1706374	            Porticoccaceae
0.00	204	0	F1	1706432	              unclassified Porticoccaceae
0.00	115	115	S	1952748	                Porticoccaceae bacterium UBA1117
0.00	47	0	F2	745004	                SAR92 clade
0.00	47	0	F3	745005	                  environmental samples
0.00	47	47	S	1118066	                    uncultured SAR92 cluster bacterium
0.00	41	41	S	2026782	                Porticoccaceae bacterium
0.00	165	0	G	1123967	              Porticoccus
0.00	48	0	G1	2636594	                unclassified Porticoccus
0.00	48	48	S	2024853	                  Porticoccus sp.
0.00	117	117	S	1073414	                Porticoccus hydrocarbonoclasticus
0.00	173	0	F	1706372	            Halieaceae
0.00	96	0	G	475794	              Haliea
0.00	53	0	G1	2615002	                unclassified Haliea
0.00	53	53	S	1932666	                  Haliea sp.
0.00	43	43	S	287487	                Haliea salexigens
0.00	42	0	F1	1706379	              unclassified Halieaceae
0.00	42	42	S	1951918	                Halieaceae bacterium UBA5085
0.00	34	0	G	393661	              Congregibacter
0.00	34	34	S	393662	                Congregibacter litoralis
1.19	51955	0	O	72274	          Pseudomonadales
