name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alteromonas australica	589873	S	177857	80453	258310	0.05671
Alteromonas mediterranea	314275	S	89007	114986	203993	0.04479
Alteromonas macleodii	28108	S	87850	178904	266754	0.05857
Alteromonas sp. IB21	2779369	S	4085	4056	8141	0.00179
Alteromonas sp. RKMC-009	2267264	S	740	142	882	0.00019
Alteromonas sp. KUL42	2480797	S	201	32	233	0.00005
Alteromonas sp. MMG017	2822692	S	127	129	256	0.00006
Alteromonas sp. KUL106	2480799	S	111	46	157	0.00003
Alteromonas sp. V450	1912139	S	73	52	125	0.00003
Alteromonas sp. BL110	1714845	S	71	123	194	0.00004
Alteromonas sp. 38	2653129	S	67	71	138	0.00003
Alteromonas sp. KC3	2795688	S	65	20	85	0.00002
Alteromonas sp. ALT199	1298865	S	56	81	137	0.00003
Alteromonas abrolhosensis	1892904	S	4652	5978	10630	0.00233
Alteromonas confluentis	1656094	S	3563	451	4014	0.00088
Alteromonas marina	203795	S	2642	5097	7739	0.00170
Alteromonas profundi	2696062	S	1626	930	2556	0.00056
Alteromonas antoniana	2803813	S	1273	900	2173	0.00048
Alteromonas portus	2565549	S	598	614	1212	0.00027
Alteromonas alba	2079529	S	484	3662	4146	0.00091
Alteromonas oceanisediminis	2836180	S	457	97	554	0.00012
Alteromonas oceani	2071609	S	437	1587	2024	0.00044
Alteromonas naphthalenivorans	715451	S	330	547	877	0.00019
Alteromonas hispanica	315421	S	274	44	318	0.00007
Alteromonas pelagimontana	1858656	S	188	25	213	0.00005
Alteromonas gracilis	1479524	S	188	133	321	0.00007
Alteromonas genovensis	471225	S	49	41	90	0.00002
Salinimonas lutimaris	914153	S	75	18	93	0.00002
Salinimonas sediminis	2303538	S	54	37	91	0.00002
Salinimonas iocasae	2572577	S	22	10	32	0.00001
Marisediminitalea aggregata	634436	S	1790	346	2136	0.00047
Alteromonadaceae bacterium	1916082	S	609	274	883	0.00019
Alteromonadaceae bacterium UBA2620	1951386	S	464	1741	2205	0.00048
Glaciecola sp. UBA1851	1946570	S	80	10	90	0.00002
Glaciecola sp. XM2	1914931	S	54	1	55	0.00001
Aliiglaciecola lipolytica	477689	S	119	45	164	0.00004
Neptunicella marina	2125989	S	62	10	72	0.00002
Aestuariibacter sp.	1872400	S	24	6	30	0.00001
Aestuariibacter sp. A3R04	2841571	S	16	1	17	0.00000
Paraglaciecola polaris	222814	S	23	8	31	0.00001
Ningiella ruwaisensis	2364274	S	17	4	21	0.00000
Pseudoalteromonas gelatinilytica	1703256	S	22817	159280	182097	0.03998
Pseudoalteromonas sp. 0303	2743618	S	3765	55660	59425	0.01305
Pseudoalteromonas sp. MEBiC 03607	2563601	S	1467	5135	6602	0.00145
Pseudoalteromonas sp. XI10	1766621	S	1433	21569	23002	0.00505
Pseudoalteromonas sp.	53249	S	1308	7850	9158	0.00201
Pseudoalteromonas sp. P1-25	1723758	S	454	971	1425	0.00031
Pseudoalteromonas sp. T1lg23B	2077097	S	98	85	183	0.00004
Pseudoalteromonas sp. T1lg75	2077102	S	56	79	135	0.00003
Pseudoalteromonas sp. NBT06-2	2025950	S	30	2	32	0.00001
Pseudoalteromonas lipolytica	570156	S	5726	22899	28625	0.00628
Pseudoalteromonas shioyasakiensis	1190813	S	4073	47377	51450	0.01130
Pseudoalteromonas atlantica	288	S	1113	3272	4385	0.00096
Pseudoalteromonas tetraodonis	43659	S	223	1361	1584	0.00035
Pseudoalteromonas marina	267375	S	166	375	541	0.00012
Pseudoalteromonas nigrifaciens	28109	S	91	589	680	0.00015
Pseudoalteromonas arabiensis	874454	S	74	93	167	0.00004
Pseudoalteromonas piscicida	43662	S	42	217	259	0.00006
Pseudoalteromonas rhizosphaerae	2518973	S	41	222	263	0.00006
Pseudoalteromonas piratica	1348114	S	34	29	63	0.00001
Pseudoalteromonas prydzensis	182141	S	25	46	71	0.00002
Pseudoalteromonas neustonica	1840331	S	16	18	34	0.00001
Pseudoalteromonas phenolica	161398	S	14	3	17	0.00000
Pseudoalteromonas distincta	77608	S	12	135	147	0.00003
Algicola sp.	1872429	S	30	11	41	0.00001
Psychrosphaera ytuae	2820710	S	18	6	24	0.00001
Idiomarina baltica	190892	S	1502	2356	3858	0.00085
Idiomarina zobellii	86103	S	1475	4352	5827	0.00128
Idiomarina aquatica	1327752	S	251	121	372	0.00008
Idiomarina piscisalsi	1096243	S	236	534	770	0.00017
Idiomarina loihiensis	135577	S	172	122	294	0.00006
Idiomarina abyssalis	86102	S	29	22	51	0.00001
Idiomarina sp. X4	2055892	S	15	40	55	0.00001
Pseudidiomarina atlantica	1517416	S	415	167	582	0.00013
Idiomarinaceae bacterium	1898113	S	145	144	289	0.00006
Shewanella inventionis	1738770	S	147	66	213	0.00005
Shewanella insulae	2681496	S	20	2	22	0.00000
Thalassotalea marina	1673741	S	33	16	49	0.00001
Thalassotalea profundi	2036687	S	23	27	50	0.00001
Litorilituus sediminis	718192	S	36	11	47	0.00001
Litorilituus lipolyticus	2491017	S	26	9	35	0.00001
Alcanivorax sp. DSM 26293	1798238	S	64231	78254	142485	0.03128
Alcanivorax sp. DG881	236097	S	9777	8592	18369	0.00403
Alcanivorax sp.	1872427	S	3192	2270	5462	0.00120
Alcanivorax sp. DP30	2606217	S	802	268	1070	0.00023
Alcanivorax sp. UBA4485	1945988	S	274	284	558	0.00012
Alcanivorax sp. 24	2545266	S	15	12	27	0.00001
Alcanivorax profundi	2338368	S	39613	125326	164939	0.03621
Alcanivorax jadensis	64988	S	3081	1899	4980	0.00109
Alcanivorax nanhaiticus	1177154	S	265	284	549	0.00012
Alcanivorax hongdengensis	519051	S	146	68	214	0.00005
Alcanivorax borkumensis	59754	S	14	4	18	0.00000
Alcanivoracaceae bacterium	2024895	S	43725	45851	89576	0.01967
Alloalcanivorax venustensis	172371	S	4260	11791	16051	0.00352
Alloalcanivorax marinus	1177169	S	69	44	113	0.00002
Alloalcanivorax profundimaris	2735259	S	53	58	111	0.00002
Alloalcanivorax gelatiniphagus	1194167	S	41	31	72	0.00002
Alloalcanivorax mobilis	2019569	S	32	7	39	0.00001
Ketobacter sp. MCCC 1A13808	2602738	S	740	154	894	0.00020
Ketobacter sp.	2083498	S	17	2	19	0.00000
Isoalcanivorax pacificus	1306787	S	29	21	50	0.00001
Oceanospirillaceae bacterium	1899355	S	87399	24563	111962	0.02458
Thalassolituus sp. UBA2107	1947659	S	3867	18746	22613	0.00496
Thalassolituus sp. UBA674	1947666	S	115	38	153	0.00003
Thalassolituus sp. C2-1	2597518	S	25	8	33	0.00001
Thalassolituus oleivorans	187493	S	145	74	219	0.00005
Oleibacter sp.	2024845	S	965	435	1400	0.00031
Oleibacter marinus	484498	S	812	2513	3325	0.00073
Neptuniibacter sp. UBA6509	1946976	S	908	149	1057	0.00023
Marinobacterium iners	48076	S	22	2	24	0.00001
Oleispira sp.	2024846	S	54	11	65	0.00001
Marinomonas fungiae	1137284	S	12	18	30	0.00001
Oceanobacter sp.	2030817	S	15	3	18	0.00000
Halomonas aquamarina	77097	S	8376	44469	52845	0.01160
Halomonas piezotolerans	2609667	S	1710	2524	4234	0.00093
Halomonas lionensis	1144478	S	780	3378	4158	0.00091
Halomonas sp. UBA3074	1946584	S	339	614	953	0.00021
Halomonas sp.	1486246	S	66	44	110	0.00002
Halomonas sp. PR-M31	1471202	S	31	2	33	0.00001
Halomonas sp. A40-4	2785909	S	18	27	45	0.00001
Halomonas sedimenti	2729618	S	138	325	463	0.00010
Halomonas meridiana	29570	S	123	232	355	0.00008
Halomonas hamiltonii	502829	S	81	326	407	0.00009
Halomonas stevensii	502821	S	54	276	330	0.00007
Halomonas zincidurans	1178777	S	48	29	77	0.00002
Halomonas glaciei	186761	S	30	124	154	0.00003
Halomonas maris	2729617	S	21	82	103	0.00002
Halomonas azerica	2732867	S	20	5	25	0.00001
Halomonas litopenaei	2109328	S	18	18	36	0.00001
Halomonas lutescens	1602943	S	13	7	20	0.00000
Halomonas titanicae	664683	S	12	42	54	0.00001
Halomonas taeanensis	284577	S	12	6	18	0.00000
Salinicola salarius	430457	S	273	147	420	0.00009
Salinicola sp.	1978524	S	190	162	352	0.00008
Chromohalobacter israelensis	141390	S	41	60	101	0.00002
Endozoicomonas sp. G2_2	2821092	S	444	285	729	0.00016
Oleiphilus sp.	2025907	S	204	12	216	0.00005
